time_s,E,C,Psi,H_e,H_c,M_r
2.64,0.5872456046755847,0.658893157509356,0.5483575603434753,-0.20959457867984152,-0.618641671511067,0.42360705251510544
2.65,0.6185179687738276,0.6609969643676642,0.5484866664426166,-0.21109140712116486,-0.6209317140805407,0.4274111784277774
2.66,0.6097603448574798,0.6396356467782066,0.54861544977651,-0.2112652775938312,-0.6225605795530845,0.42565509291019277
2.67,0.6622568418562436,0.6872389955644576,0.5487439111520688,-0.21187060100818395,-0.6242305256113964,0.43431826222786096
2.68,0.6127448943569229,0.691427176218234,0.5488720513741886,-0.21226969615361468,-0.6254217186226128,0.4309412911710995
2.69,0.6405622959743549,0.6745409349997717,0.5489998712457531,-0.21402130619514753,-0.6303499551246552,0.4339572674188432
2.7,0.607700388220424,0.6883269639795224,0.5491273715676387,-0.21687669785381242,-0.6336289630951377,0.43408759941864045
2.71,0.5794127649314862,0.7352271792918286,0.5492545531387196,-0.21699377760177466,-0.6356054842059806,0.4356672478553615
2.72,0.6351905302203849,0.7338882444212995,0.5493814167558728,-0.21820566015564533,-0.6393288484403454,0.4420860601401581
2.73,0.6355025578257274,0.7085290013014177,0.5495079632139831,-0.21962523200165898,-0.644186939954121,0.4420004840986957
2.74,0.6116713348795978,0.6422496502239075,0.5496341933059481,-0.2202301836278955,-0.6472498586346851,0.4360285998794851
2.75,0.5431483806349128,0.6778128523205889,0.5497601078226833,-0.22190850720633595,-0.6487633867077931,0.43395103040889615
2.7600000000000002,0.5901741302188015,0.6728082206091588,0.5498857075531265,-0.22369926863324943,-0.6495425044790161,0.43828093860530765
2.77,0.6586190601395404,0.6946423416102877,0.5500109932842436,-0.2243484730923435,-0.6509265105356571,0.446351344054391
2.7800000000000002,0.6432147066067283,0.6964557713616898,0.5501359658010331,-0.2253379800826176,-0.6540364710163123,0.4464044267944363
2.79,0.6419354227095895,0.6829411383885715,0.5502606258865305,-0.22566892831790444,-0.6574362125873059,0.4463441073824999
2.8000000000000003,0.6377311883407593,0.6730421807077419,0.5503849743218141,-0.22720096296251924,-0.6592260869177531,0.44620977770289183
2.81,0.6225454647737432,0.6375572245554904,0.5505090118860095,-0.22806201925005462,-0.6621932891540054,0.4433698677242719
2.82,0.6251975093713398,0.6742700185239852,0.5506327393562945,-0.22963795948145513,-0.6647900229555925,0.44766593374905356
2.83,0.65826112717963,0.7051167678854793,0.5507561575079037,-0.23008484882051053,-0.666536593626597,0.4536057359258578
2.84,0.5907643888856489,0.6870663035568663,0.5508792671141339,-0.23069241949346858,-0.6682404341125792,0.44709737439892694
2.85,0.6583455540229364,0.7264598811192752,0.5510020689463486,-0.23026193124094108,-0.6709944372130073,0.4567651893308584
2.86,0.6361348602929104,0.683896334370317,0.5511245637739828,-0.23091069894127225,-0.6737523267364955,0.4524370884756842
2.87,0.5870771280475215,0.6709168451471549,0.5512467523645478,-0.23201058061105168,-0.6757539835153422,0.4482779602369178
2.88,0.6259390902372636,0.6706827213308396,0.5513686354836365,-0.23151815496152475,-0.677415531887642,0.45184876461050894
2.89,0.6347940239315985,0.6468316343383989,0.5514902138949274,-0.23290607221153833,-0.6806676327973438,0.4521033869857914
2.9,0.6174087596924874,0.7059844701241288,0.55161148836019,-0.23390503163299659,-0.683584434092072,0.4564163655549197
2.91,0.6001020488739158,0.6493386739509076,0.5517324596392895,-0.2354712241463627,-0.6872301719888543,0.45225366426246305
2.92,0.579670164572861,0.7396975102840836,0.5518531284901913,-0.23609797670481852,-0.6908650612190472,0.4583866811065881
2.93,0.5875951088263713,0.6674014732545613,0.5519734956689658,-0.23835329475023204,-0.6929057455165413,0.45513767686459133
2.94,0.6077891981839889,0.6738613031743831,0.5520935619297934,-0.2399817404040112,-0.6946580778611566,0.4583183770495931
2.95,0.5925635480463439,0.6737176386203432,0.5522133280249689,-0.24122255108787544,-0.6975709769583747,0.4582865453249316
2.96,0.6518627048840641,0.7041874724540943,0.5523327947049065,-0.24129878662254767,-0.69983457344396,0.4664334390873327
2.97,0.624482702729938,0.7175749951667353,0.5524519627181442,-0.24180306542936972,-0.701383602454639,0.46570266147447137
2.98,0.5697568885016852,0.7102241025237678,0.5525708328113489,-0.2434506487216082,-0.7022456056267774,0.46106318515119693
2.99,0.634239758991017,0.742384303936296,0.5526894057293206,-0.2444450782083605,-0.7042199842956295,0.47019933682496545
3.0,0.6294630633215501,0.6653547346653871,0.5528076822149973,-0.2457238614850127,-0.7052320081497219,0.46442205311327944
3.0100000000000002,0.6229445493635745,0.7187602620547435,0.5529256630094598,-0.24612202470067035,-0.7095249935993173,0.469438506357978
3.02,0.6317535473064326,0.727314948079221,0.5530433488519362,-0.2470915330157243,-0.7117131554178106,0.47185914438624493
3.0300000000000002,0.6420145613607048,0.6773087907181866,0.5531607404798063,-0.2486066203503449,-0.7130576431398946,0.46965903342000925
3.04,0.6406004131348637,0.7027554802812384,0.5532778386286068,-0.24993737608257907,-0.714749927815614,0.4724889899566517
3.0500000000000003,0.647178780974208,0.7130700156307528,0.5533946440320353,-0.247070082904072,-0.716212276665352,0.47349146465557934
3.06,0.6439327360054664,0.6188475010496433,0.5535111574219552,-0.24874202282079616,-0.7183859558399912,0.46681025995174885
3.0700000000000003,0.6404169099417363,0.6862057475583149,0.5536273795284004,-0.24928559891796084,-0.7216533523073774,0.473065501838743
3.08,0.6340383084524136,0.6930637806055611,0.5537433110795793,-0.250727883704206,-0.7241236194157484,0.47424687252840136
3.09,0.6078463676273529,0.6728193472261913,0.5538589528018804,-0.25070165667220917,-0.7257761245198892,0.4709518747234883
3.1,0.6293157229518114,0.6510675467498964,0.5539743054198757,-0.25115932203741154,-0.72781761637107,0.47180775821561177
3.11,0.6281891553127381,0.6598617496097241,0.554089369656326,-0.25234122925692043,-0.7302608576287366,0.47350346619537803
3.12,0.5734032929322715,0.700843661559579,0.5542041462321853,-0.2521106565936266,-0.7318274650581501,0.47234055346759884
3.13,0.5881959717819604,0.6955496229764214,0.5543186358666048,-0.2535450286901489,-0.7342640408481051,0.47441692113235984
3.14,0.5739822842402031,0.7053450744120116,0.5544328392769383,-0.25455447334618236,-0.7358081235127293,0.47466362475850304
3.15,0.5956571474784371,0.6847539138471411,0.554546757178746,-0.25336882342491296,-0.7378154804750926,0.475300650933565
3.16,0.6412324303732081,0.684302130045759,0.5546603902857992,-0.255089685292497,-0.7391998404191307,0.48010158575112033
3.17,0.6265226537694065,0.6890986937436715,0.5547737393100847,-0.25538957663019407,-0.7398338719581051,0.47951429372044113
3.18,0.5935498004427895,0.7188135957945506,0.5548868049618094,-0.2573952742700177,-0.7419551396085732,0.48012997760961756
3.19,0.6168720058725157,0.6934943766100345,0.5549995879494048,-0.2573732988418074,-0.7435650690707618,0.4807626925648693
3.2,0.6169478487120126,0.7290828760795381,0.5551120889795313,-0.25794481996990837,-0.7469057786524529,0.4846968103707212
3.21,0.6048545119622991,0.6324153795937631,0.5552243087570825,-0.25937405596594304,-0.749885479367773,0.4776328237836946
3.22,0.5935798090137089,0.6833380446746026,0.5553362479851898,-0.26072676768676667,-0.7532845194093414,0.4819522940665156
3.23,0.6121203379946749,0.7687511464708089,0.5554479073652268,-0.2627061792849035,-0.7545229416298527,0.49104378377346414
3.24,0.6341597076088097,0.6688183080803308,0.5555592875968137,-0.2643286875547661,-0.757939202933915,0.48676764602027794
3.25,0.6190154634827207,0.6466221451617842,0.5556703893778216,-0.2642644822124064,-0.7585248011297601,0.48395680568242094
3.2600000000000002,0.6350101098209633,0.6681926888045924,0.5557812134043771,-0.265659265913789,-0.7592953847467099,0.48762228993154627
3.27,0.6660574945928881,0.6740658569685519,0.5558917603708662,-0.26625662416312684,-0.7639641430075846,0.4922962114389462
3.2800000000000002,0.6432646032653461,0.695570246162834,0.556002030969939,-0.2679450411605686,-0.7675572301181736,0.4937028076016992
3.29,0.6467188008394799,0.7050777943713952,0.5561120258925142,-0.26984366872800564,-0.7693194352773937,0.4958834852204083
3.3000000000000003,0.5983658432440028,0.6467743212675805,0.5562217458277829,-0.2717084136373275,-0.7733444358659747,0.48904335967439155
3.31,0.6666886609735669,0.6671863406642037,0.5563311914632135,-0.2716628081668988,-0.7762541891634728,0.49713929991627803
3.3200000000000003,0.6182473036431338,0.7201491879616018,0.5564403634845555,-0.2718615934758249,-0.7776614132635713,0.497687825208548
3.33,0.6265543140910388,0.6770761718475086,0.5565492625758441,-0.2737511177359178,-0.7785758390715921,0.49591703473632104
3.34,0.5461288692911301,0.6333607192639581,0.5566578894194045,-0.274581012161211,-0.7816695663789538,0.48731927579208556
3.35,0.5968302490431731,0.7135043372252353,0.556766244695856,-0.27684810699525547,-0.7838809159293387,0.49866668659420627
3.36,0.6223998286814605,0.6660248215013075,0.5568743290841164,-0.27649975265765975,-0.7867021646198382,0.4980086682569809
3.37,0.5906150796284495,0.707384354946017,0.556982143261406,-0.2765712787853151,-0.7892849271539814,0.49922568825854474
3.38,0.6047011525455547,0.7016152805609089,0.5570896879032525,-0.2777514965941445,-0.7912441633102797,0.5009904283232034
3.39,0.5999368857757149,0.671688406986446,0.5571969636834944,-0.27666681322904146,-0.7930322516650635,0.49855274991736664
3.4,0.6621313618507293,0.6646876792204647,0.5573039712742857,-0.2787155509436805,-0.7972364025972539,0.5050843015614327
3.41,0.6024266441339049,0.6628326645446976,0.5574107113461,-0.2804206838693845,-0.8009367362439482,0.5016191410675744
3.42,0.5876904637711781,0.6840443364933387,0.5575171845677347,-0.2806830306365859,-0.803237765860054,0.502738725858713
3.43,0.6283278672168155,0.6272048019796682,0.5576233916063154,-0.28385546963332076,-0.8056912189513286,0.5034502322636047
3.44,0.5899933701907465,0.6731218759541023,0.5577293331272996,-0.28506312504689635,-0.8085091553943563,0.5050519339260185
3.45,0.6485651136780562,0.6764176632127049,0.5578350097944813,-0.286924786033683,-0.8105590755708362,0.5114322287762894
3.46,0.5860735638123529,0.6906604711016444,0.5579404222699951,-0.28742031529868495,-0.812884193684266,0.5080525141914272
3.47,0.6237635701597146,0.6904766902988605,0.5580455712143201,-0.28852920971550855,-0.8143097513188509,0.5120638931364742
3.48,0.5918565831372711,0.6766307501866088,0.5581504572862843,-0.289879257085428,-0.8168746899532381,0.5094744770913149
3.49,0.6209033144173438,0.7149986496950186,0.5582550811430687,-0.2917483597550624,-0.8192261428929913,0.5161837841681893
3.5,0.6429514197886109,0.7256438566949613,0.5583594434402109,-0.2949598288639397,-0.8216746823288082,0.5207147130580585
3.5100000000000002,0.6019892970420364,0.6935819363944914,0.5584635448316104,-0.2954201166786217,-0.8234066700399977,0.5152644216176063
3.52,0.6600671351090849,0.6942961302070719,0.5585673859695314,-0.29430559362761255,-0.8254132762864338,0.5206321935125788
3.5300000000000002,0.6613218785752226,0.6664894022569757,0.5586709675046075,-0.29794618875392914,-0.8276298393682147,0.5202132345754423
3.54,0.6133468597726786,0.7016873355476182,0.558774290085846,-0.29876241585161223,-0.8281953620919117,0.5193437502590603
3.5500000000000003,0.624442441984904,0.6968403135418826,0.5588773543606314,-0.2991773646349447,-0.8300325246803284,0.5206250836893609
3.56,0.5925320020951841,0.7457403832693171,0.5589801609747298,-0.3002378290289724,-0.833004231997779,0.5226860067394462
3.5700000000000003,0.6708902237123403,0.6753524206426417,0.559082710572293,-0.3006007737730663,-0.8372731561058585,0.525483409585184
3.58,0.6730807546475923,0.6921569146519754,0.5591850037958622,-0.301876741623618,-0.8393663523433725,0.528098181047926
3.59,0.63679680358226,0.6821450433758178,0.5592870412863725,-0.3026021243701687,-0.8419147892607973,0.5251652202351516
3.6,0.6596127559894377,0.6646396203100534,0.5593888236831566,-0.303785562758834,-0.8426573838777238,0.5262549870363387
3.61,0.6246767339159808,0.6939055927051299,0.5594903516239487,-0.3039367006759526,-0.8462757354004322,0.5267797830122496
3.62,0.6061978075298439,0.6893105979253832,0.5595916257448887,-0.3050131577164036,-0.8479894416410477,0.5256815094409989
3.63,0.6496867572892144,0.7535786198969614,0.5596926466805265,-0.30434978076203245,-0.8512582395347861,0.5354054625127593
3.64,0.5626431789243289,0.6163173546378042,0.5597934150638252,-0.3048080814671167,-0.8535526016672901,0.5184419310853204
3.65,0.5947060973310273,0.7511470502295513,0.5598939315261656,-0.30692695934061015,-0.8558430100623764,0.5322340052984974
3.66,0.6133177061995475,0.6800767930510929,0.5599941966973502,-0.3077026054080423,-0.8574247892151153,0.5292639762409783
3.67,0.555376860701538,0.6883790423324287,0.5600942112056068,-0.3091446686622349,-0.8581926698487612,0.5256013679840269
3.68,0.6362152318837188,0.6559616217993955,0.5601939756775928,-0.3106952576029684,-0.8598824294606261,0.5309466169946216
3.69,0.6364264839697025,0.6734713247738126,0.5602934907383987,-0.31369450021345796,-0.8629891011252846,0.5341872886352041
3.7,0.6073251459909705,0.6583234031886666,0.5603927570115528,-0.3142655313070803,-0.8660877123250331,0.5317115641268808
3.71,0.6106181361647899,0.7244188355855258,0.5604917751190239,-0.31542715967039625,-0.8683089108834944,0.5380237223412387
3.72,0.5923796886069311,0.7207014679919285,0.5605905456812263,-0.3152777618763834,-0.8716432445972414,0.5370701614479305
3.73,0.6147025645641675,0.6973782252613043,0.5606890693170233,-0.31659747278521366,-0.873436016068771,0.5382285248777308
3.74,0.6000281084413681,0.6989741517353123,0.5607873466437308,-0.319558100257316,-0.8753727744190273,0.5385486215289066
3.75,0.6361594510651126,0.6840207626503838,0.5608853782771215,-0.32213673740965426,-0.876299952639401,0.5415609210619243
3.7600000000000002,0.6081460159000973,0.6891713321733091,0.5609831648314286,-0.322930531548235,-0.8778366585303513,0.5402772662373225
3.77,0.6407181764135195,0.6918147972834715,0.5610807069193501,-0.32446439993637743,-0.8791664782871602,0.5441385219528406
3.7800000000000002,0.5346510383426868,0.7369232280738505,0.5611780051520517,-0.32716134682018144,-0.8813860035050863,0.5395006401635688
3.79,0.5764495072703208,0.6977894646127415,0.5612750601391716,-0.32743545182480505,-0.8851376148209562,0.5417360854424618
3.8000000000000003,0.6088559284438101,0.7170913051073322,0.5613718724888237,-0.32954293425984543,-0.8876264452743475,0.5473774723676412
3.81,0.7046236662462856,0.705704498684073,0.5614684428076017,-0.33076449608843006,-0.889489961869112,0.5558055077605979
3.8200000000000003,0.5734301493029054,0.6773464961219745,0.5615647717005826,-0.33100915608461573,-0.8922028064337876,0.5432244590381448
3.83,0.6781164626345079,0.6976204313685496,0.5616608597713312,-0.33151915075617416,-0.8943154661806659,0.5544962101057035
3.84,0.6268432116431467,0.6763337543850471,0.5617567076219029,-0.331855585521211,-0.8954956116307337,0.5488847643032002
3.85,0.6533105012922006,0.6591271868987675,0.5618523158528481,-0.33230827382020195,-0.8967951004193611,0.5502413418563645
3.86,0.5970200595746503,0.697608737648793,0.561947685063216,-0.3326107190795174,-0.8982140697626713,0.5490158439165411
3.87,0.6275241151476668,0.7027559366415412,0.5620428158505579,-0.3326989162296576,-0.9011286497532043,0.5529509387662416
3.88,0.6158752652813183,0.6879308138792823,0.5621377088109315,-0.33399780274711477,-0.9049911636747111,0.5523533311659113
3.89,0.596681455928413,0.6445564745859685,0.5622323645389041,-0.335757128880446,-0.9071770162504316,0.5487008333371531
3.9,0.6000829502483385,0.7460759645420398,0.5623267836275568,-0.3359327938182539,-0.9077199179383966,0.5567268805756553
3.91,0.6130233947362177,0.6563698088376152,0.562420966668488,-0.3363827071018756,-0.9111340809691555,0.5522841601215006
3.92,0.6281624565651938,0.6529531665968573,0.5625149142518168,-0.3373757869177521,-0.9143700416031011,0.5545127275015128
3.93,0.6257619537014802,0.6678834637879001,0.5626086269661872,-0.33710703223864125,-0.9170667855688186,0.5562037747870627
3.94,0.5854976177171367,0.6676776159519978,0.5627021053987717,-0.3356258766119175,-0.9202739755173726,0.5533909227927396
3.95,0.6235153598979497,0.7130235309681233,0.5627953501352748,-0.33732564962325445,-0.9237421766350278,0.5615507114026058
3.96,0.6085854510011808,0.742790807721598,0.5628883617599366,-0.3392969101587059,-0.928350590078986,0.5644237221349369
3.97,0.559457149518019,0.6940199477086001,0.5629811408555367,-0.33773418056119386,-0.9308625650812755,0.5568610017836039
3.98,0.6554516620004062,0.6886084172786024,0.5630736880033979,-0.3399123444716073,-0.9318693444246914,0.5655795060213433
3.99,0.6230949795262628,0.7251962032326217,0.5631660037833893,-0.34145322089531366,-0.9339310677632304,0.566716149529342
4.0,0.6250837281801153,0.6823860682796191,0.5632580887739308,-0.3414463913839317,-0.9371406936099651,0.5645615747648561
4.01,0.63348568816225,0.7007611446388025,0.563349943551996,-0.3443775029634705,-0.9400484859150844,0.5684268310476769
4.0200000000000005,0.6061037048633193,0.6967962891264213,0.563441568693116,-0.3452880274120092,-0.9426254109612326,0.5668156215689364
4.03,0.5869616222397085,0.6581321434657137,0.5635329647713833,-0.34632029047839463,-0.9458825495593217,0.5636643943574292
4.04,0.6144108838043393,0.6772457714843573,0.5636241323594549,-0.34537106416700514,-0.9488609391057891,0.5679353482467053
4.05,0.5977057834002579,0.7405636838624595,0.5637150720285562,-0.34610171141071977,-0.9523094613628559,0.5724266714522397
4.0600000000000005,0.6347537821291643,0.6358616745796111,0.5638057843484848,-0.34990316353125994,-0.9549572364145984,0.5695539396466909
4.07,0.590288753248821,0.7084810309327197,0.5638962698876137,-0.35146655433369944,-0.9569686220552981,0.572403174154588
4.08,0.6418590718058885,0.726350399751793,0.5639865292128946,-0.3528195344786418,-0.9572657154000852,0.578761467178052
4.09,0.5651656408768291,0.7142095063571264,0.5640765628898624,-0.3534891662281,-0.9607704315848345,0.5723538784052029
4.1,0.6276439990709602,0.666672122199352,0.5641663714826377,-0.3559080120731215,-0.9638177687864751,0.575776420338768
4.11,0.6094125820935329,0.7239128669301356,0.5642559555539312,-0.3561949833553535,-0.9668748067269578,0.5795389018745
4.12,0.6332598468144253,0.7245617565798474,0.5643453156650463,-0.35693591391977464,-0.9692004555933555,0.582596761627962
4.13,0.6356923679291092,0.6882009208458459,0.5644344523758837,-0.35727549169613293,-0.9726535499930723,0.5811174727415545
4.14,0.6082297478424865,0.680253228456177,0.564523366244944,-0.35791400973371346,-0.976467958482189,0.5795395449749454
4.15,0.6309087658322037,0.7108625215346682,0.5646120578293317,-0.3583271615837779,-0.9788534571626223,0.5845926725585591
4.16,0.6185610206915425,0.6805127294561755,0.5647005276847583,-0.3582304557755797,-0.9810109602364866,0.5818561123868354
4.17,0.6717353623258424,0.6728447980897518,0.5647887763655464,-0.3593049049183479,-0.9825549284574863,0.5863996316403164
4.18,0.5975288618818323,0.7112719319336898,0.5648768044246325,-0.36015823605915886,-0.9853061621574352,0.5841873000485605
4.19,0.6078708705846408,0.704681498832871,0.5649646124135709,-0.3626141112610438,-0.9874118282673787,0.5859334264889153
4.2,0.6290003155184167,0.6663730343572923,0.5650522008825369,-0.36347932746455214,-0.9909026650851336,0.586095436800019
4.21,0.6365974922133307,0.6775361027487473,0.5651395703803306,-0.3632586017617139,-0.994646942248979,0.5886055136502593
4.22,0.5764816071488864,0.7066742514102898,0.5652267214543798,-0.3631064981682246,-0.9967040570644783,0.5862699592924608
4.23,0.5650378645986066,0.6520555777719991,0.5653136546507439,-0.36406113500722664,-0.9984648927081792,0.5823418580218818
4.24,0.6464881284947872,0.6906401562573783,0.5654003705141171,-0.36368396103336764,-1.0009719855449402,0.592430223330539
4.25,0.5950684097764064,0.6826755703893933,0.5654868695878318,-0.36445379381501636,-1.0028528278073066,0.5883428496423415
4.26,0.5907818616997225,0.6862910370391734,0.5655731524138622,-0.36807416075443233,-1.0038019646347425,0.5895850765846192
4.2700000000000005,0.6048509548726353,0.7375719439587917,0.5656592195328275,-0.3686964948320685,-1.0063635883986777,0.5954279515030765
4.28,0.584175113217149,0.7156473065477227,0.5657450714839954,-0.3714202020261973,-1.0088625657578083,0.59356719900875
4.29,0.5786600786599696,0.693714091793793,0.5658307088052854,-0.37190261932496665,-1.0122816441629021,0.592699695863548
4.3,0.6296097818158706,0.6752506672372217,0.5659161320332722,-0.3731277253665819,-1.0156025643236282,0.59688315703014
4.3100000000000005,0.5932540605935076,0.6992131394834784,0.566001341703189,-0.37548771264625175,-1.0182018716150603,0.5970821436753075
4.32,0.6094923079505028,0.7168522954491637,0.5660863383489311,-0.3742846523821487,-1.0217247266804905,0.6004164702177893
4.33,0.5678744282625564,0.7215477197435178,0.5661711225030588,-0.3750238408509889,-1.0238494763417532,0.597989764904347
4.34,0.5956267288458953,0.708263881514798,0.5662556946968011,-0.37634227005706883,-1.0262077213525114,0.6005138441546418
4.3500000000000005,0.6217089090122645,0.6560885740482121,0.5663400554600592,-0.3786335679585293,-1.0285327985758794,0.6001778060567226
4.36,0.5681864524940073,0.7117725611577168,0.566424205321409,-0.3787309898499213,-1.030019761439148,0.6002270083308802
4.37,0.5991470746790114,0.7340861055694584,0.5665081448081055,-0.3784796322091479,-1.0328839607971017,0.6052267074334768
4.38,0.6017714902474657,0.7429473560912058,0.5665918744460853,-0.38017062650750677,-1.0354300625488957,0.6073167869132591
4.39,0.6263916140449501,0.7298600611743693,0.5666753947599701,-0.3810212787189519,-1.0390794888068202,0.6098153285167519
4.4,0.6091144510583097,0.703607487321825,0.5667587062730701,-0.382572110105455,-1.0403639037816932,0.6072290887041296
4.41,0.5857291518563733,0.6927643887682406,0.5668418095073875,-0.38226472370972436,-1.042336203907923,0.6049937321316398
4.42,0.638918774327209,0.6955253739913041,0.566924704983619,-0.38270931385477824,-1.044745916460738,0.6104226224790081
4.43,0.5915269299293366,0.754735980448934,0.56700739322116,-0.38350614809230005,-1.0474131415217263,0.6116654972099358
4.44,0.5582112276176905,0.6744769967438857,0.5670898747381071,-0.38301219258573244,-1.051016312569737,0.604229060734289
4.45,0.6069118029136047,0.6838054150353688,0.5671721500512619,-0.3818658283893243,-1.0528742819703505,0.6090372856108722
4.46,0.5969451401768627,0.6764145326392678,0.5672542196761338,-0.38168430580661744,-1.054683277459385,0.608175079600841
4.47,0.6201458774124735,0.6681681572249994,0.5673360841269435,-0.38118788559985106,-1.057278753685898,0.6100439995332128
4.48,0.600599324269259,0.6836071491342174,0.5674177439166261,-0.38247413711640516,-1.0596517650666353,0.6106476146188584
4.49,0.6175015089678417,0.6965853549295645,0.5674991995568346,-0.3827616096667286,-1.06233408640856,0.6138261260925433
4.5,0.559632653294992,0.6579461788020214,0.5675804515579425,-0.3837945321890857,-1.0645078980144154,0.6073878983897525
4.51,0.5940652936552859,0.6896503745257195,0.5676615004290476,-0.38260018628367654,-1.0665871261458135,0.6125852992879843
4.5200000000000005,0.6147172451485048,0.7002929165404638,0.567742346677975,-0.38506311154461514,-1.0696977355043293,0.6166406298800823
4.53,0.5851589455783408,0.6584570869167063,0.5678229908112801,-0.386160587455745,-1.0727274077263524,0.6124723067430636
4.54,0.6327795012472552,0.7042204372164194,0.5679034333342519,-0.38703990640301983,-1.0743823384213245,0.6203313417785171
4.55,0.5598434847384958,0.7032856897873355,0.5679836747509163,-0.3859086182685201,-1.0758616337570157,0.6143108636156038
4.5600000000000005,0.6130971097041411,0.7290668797016122,0.568063715564039,-0.38653901543335106,-1.0768775333721476,0.6210752027883985
4.57,0.5944837178410953,0.7024933446324733,0.5681435562751289,-0.38653660387342054,-1.0795611380343766,0.6183823570699554
4.58,0.5890135806031881,0.6862867116087423,0.568223197384441,-0.38735879084237396,-1.082353510433757,0.617835419370086
4.59,0.6152559132178678,0.6900447055233608,0.5683026393909799,-0.38780751891780263,-1.084719832637567,0.6210363871569927
4.6000000000000005,0.5980412113182229,0.7177875480687883,0.5683818827925025,-0.38992998553587965,-1.0872470716382583,0.62291160086036
4.61,0.5956224147041954,0.7259543888418847,0.5684609280855212,-0.38990213633111803,-1.0887852891347238,0.6237136687148568
4.62,0.6442742979275172,0.6970784039127796,0.5685397757653073,-0.3896723688277461,-1.0903938794007821,0.6260697569559711
4.63,0.6505864565423158,0.6841178400983993,0.5686184263258941,-0.39067801835245086,-1.0927059192629205,0.6265389288012616
4.64,0.5788739423100115,0.6996180960507314,0.5686968802600794,-0.3924890753631294,-1.093178339494957,0.6224905812243159
4.65,0.5984835264695231,0.647643573667959,0.5687751380594291,-0.3924269667753454,-1.0961031792640574,0.6212633711792226
4.66,0.5739105505037293,0.6668973765681817,0.5688532002142805,-0.39340784422031666,-1.0986735510355832,0.6217028606653384
4.67,0.5699979484459711,0.7125655311672374,0.5689310672137449,-0.3938984002167297,-1.103174219799387,0.6258658015863277
4.68,0.6210024720600058,0.7486476056228466,0.5690087395457105,-0.3933357568023945,-1.1068967799326974,0.6336082439437187
4.69,0.6045689328813386,0.7166693865006957,0.5690862176968462,-0.3937198908096477,-1.1100094582870081,0.6309151099755876
4.7,0.6228428163638813,0.7274404530417501,0.569163502152604,-0.3952661864490905,-1.1138962649362554,0.6347398803143023
4.71,0.577842584565171,0.7617957174399279,0.5692405933972225,-0.39395674685575277,-1.1163444068640462,0.6335713926796516
4.72,0.627753141653223,0.7232493739573396,0.5693174919137295,-0.39643454883389,-1.1178001274442018,0.6362766007605976
4.73,0.6046233755173084,0.7414881121159561,0.5693941981839452,-0.3971269811547443,-1.12083955803193,0.6366620913698663
4.74,0.5731258739718726,0.7056095337939896,0.5694707126884854,-0.39677458545016897,-1.1218245649296243,0.6317529044092747
4.75,0.586524921933318,0.7215607775407462,0.5695470359067641,-0.3995270805957489,-1.1251070430518777,0.6356259829877953
4.76,0.6574252979442733,0.7069890203838324,0.5696231683169972,-0.39925891047197637,-1.12750425972043,0.6410241280529803
4.7700000000000005,0.6158848132335779,0.6981461581260271,0.5696991103962047,-0.39940445248830203,-1.130552862852748,0.6379033089425998
4.78,0.6339378347074115,0.6743404900608723,0.5697748626202142,-0.4020649610157355,-1.1330616691416548,0.6390567830962546
4.79,0.600191703863835,0.7570386989716131,0.5698504254636636,-0.40322743522829196,-1.1359232037377072,0.6432684169445164
4.8,0.5646389602304398,0.7722580932268648,0.5699257994000044,-0.40473382363541255,-1.138314785102566,0.6422476596718169
4.8100000000000005,0.6384169343183406,0.6974366948044449,0.5700009849015044,-0.4062420349757611,-1.1401389560820132,0.644230533501255
4.82,0.6191643123965083,0.638582919574101,0.5700759824392506,-0.40720152195719544,-1.1415221276296275,0.6391527069897682
4.83,0.6181097044168162,0.6793084903752175,0.5701507924831525,-0.4080809599028705,-1.1431528894350658,0.642673731757337
4.84,0.6083860219554281,0.7048527031974746,0.5702254155019446,-0.4075121139477811,-1.1441202912251325,0.6438172930129715
4.8500000000000005,0.6134935621138424,0.7462093994657253,0.5702998519631898,-0.40939940684295184,-1.146271196222421,0.6482464772250303
4.86,0.6170877580691991,0.7000617590724438,0.5703741023332818,-0.40945168948063093,-1.1487635244361496,0.6460070402715079
4.87,0.5497974628421475,0.7038708501839129,0.5704481670774486,-0.4096608720092569,-1.1523216807776278,0.6418918162364524
4.88,0.6529513527276548,0.7322475778579214,0.570522046659755,-0.410969895936142,-1.1542499528578591,0.6531861922428961
4.89,0.6295420911768591,0.6828714473315398,0.5705957415431057,-0.4122090360251551,-1.1564906396060053,0.6486644801171857
4.9,0.5816719846818236,0.7041064638743737,0.5706692521892479,-0.4134541191644103,-1.1577868021107203,0.6470487130005916
4.91,0.6033082572253455,0.7028667642254665,0.5707425790587748,-0.41301292179468524,-1.1618121121982017,0.6496889623029225
4.92,0.5542951757677387,0.7469659253473221,0.5708157226111279,-0.4136461140681945,-1.164453287617608,0.6494529015372914
4.93,0.601996369114175,0.7111185468461652,0.5708886833046001,-0.4142855848905512,-1.1664311796738385,0.6517721768312555
4.94,0.612646395670323,0.7191658693839923,0.5709614615963385,-0.41417217508401377,-1.1687393767563359,0.6537943930777877
4.95,0.6338971122862219,0.6818207430116682,0.5710340579423477,-0.4144175583504621,-1.1718937860051972,0.6537765024510097
