time_h,D,E,C,H_e,M_t
3.3200000000000003,0.7578834719451211,0.671611765017156,0.5589183572043644,0.05764226149725718,0.25853024481012965
3.33,0.7533667839405415,0.6758739120278239,0.5683154725211939,0.05351657278827383,0.25957748060106967
3.34,0.7488567536267956,0.6209834871059977,0.5744900203200572,0.0495876848074514,0.26061551421030027
3.35,0.7443537048506504,0.6535134362501692,0.5613612843182916,0.0454846331187566,0.2616635057440519
3.36,0.7398579557038708,0.6692914341186874,0.5457830650139367,0.04118248897834481,0.26271580446184534
3.37,0.7353698185692741,0.6468358844123474,0.5580711634355779,0.03723000859374182,0.26377060898091953
3.38,0.7308896001670996,0.6549636419885113,0.5914949323172216,0.03308521994212499,0.26484395645526454
3.39,0.7264176016016625,0.6505273518364938,0.5776180406174053,0.028724590563364467,0.2659165406633387
3.4,0.7219541184082804,0.6907331534295411,0.5533813651169628,0.025213592115755492,0.26699672893608745
3.41,0.7174994406004503,0.6496758385004258,0.5888184857170126,0.021679848727628424,0.26808136502609475
3.42,0.7130538527172612,0.6386006423560914,0.5678130902652021,0.017743388130923365,0.2691604094084675
3.43,0.7086176338710173,0.6644443422420815,0.59019466257681,0.014050478999935887,0.27025940228207984
3.44,0.7041910577950644,0.6376433599947806,0.581380872346283,0.00988701011634193,0.27135223803384767
3.45,0.6997743928917922,0.6754498660551495,0.5729207190931578,0.006343322952112042,0.27245798905341456
3.46,0.6953679022808043,0.6325509127384241,0.6086611780853826,0.0021978636885332907,0.27356781831097343
3.47,0.690971843847233,0.6564431397709134,0.5993554757381344,-0.0014569977687091669,0.2746866674133011
3.48,0.6865864702901886,0.6339409192499232,0.6237277752538185,-0.005109166088701502,0.27581111961582366
3.49,0.6822120291713217,0.6520781292607568,0.585878872228908,-0.009008795348923689,0.2769332883051171
3.5,0.67784876296349,0.6655532757984259,0.5844315644519119,-0.0126457535245234,0.27806372098557414
3.5100000000000002,0.6734969090995069,0.6370253580392321,0.614588570640368,-0.0157943782666446,0.27919947562414676
3.52,0.6691567000209669,0.6745279011138937,0.6013902476581447,-0.019219849082935756,0.2803472164077484
3.5300000000000002,0.6648283632271244,0.6741522657975454,0.5959751905966512,-0.023225934663327855,0.2814979335222564
3.54,0.6605121213238182,0.6409607365859282,0.6115343757673696,-0.026188745841075233,0.2826470748634647
3.5500000000000003,0.6562081920724265,0.6471536171793846,0.5817601778489893,-0.029553014100170763,0.28379207036076765
3.56,0.6519167884388394,0.6246798855962961,0.621895981212934,-0.033662417342403765,0.28494882133760274
3.5700000000000003,0.6476381186424347,0.6757227229379158,0.645614962672913,-0.037498216865081396,0.28613688030954215
3.58,0.6433723862050483,0.6759912850539738,0.5945194914300742,-0.040653900083837374,0.28730995866384484
3.59,0.6391197899999228,0.6506144336688344,0.5794168755391519,-0.04386735026176711,0.2884734487055063
3.6,0.6348805243006245,0.6646418136769634,0.5838515486455439,-0.04722413142647608,0.28964735156879634
3.61,0.6306547788299204,0.640172226345256,0.6234114807130248,-0.050271356292091486,0.29083131272021046
3.62,0.6264427388085966,0.626678437025584,0.5905019684180539,-0.053962120163007825,0.29200395894693465
3.63,0.6222445850042152,0.6545010166151894,0.640450017236691,-0.057140033729108905,0.2932081181760985
3.64,0.6180604937797942,0.5953064115588446,0.610900634872298,-0.06052090415670769,0.2943856975328076
3.65,0.6138906371424022,0.6155206864588127,0.6392980047584428,-0.06342773213828772,0.29558367660345575
3.66,0.6097351827916563,0.6267720171749424,0.6033512597964014,-0.0668202509817063,0.29677749990571206
3.67,0.6055942941681175,0.5869930192968764,0.6210529609091523,-0.06963176254167495,0.2979673852673488
3.68,0.6014681305015669,0.6397381844206605,0.6389298645172133,-0.07280905688696326,0.29918631495932807
3.69,0.5973568468591629,0.6387366650307568,0.6269481026271146,-0.07646461394056936,0.30040537892891894
3.7,0.5932605941934614,0.6181981889347877,0.6383774711486431,-0.07944951620538537,0.30162509804259985
3.71,0.5891795193902978,0.6192607421962029,0.6121706654051902,-0.08191821927760903,0.3028392662143487
3.72,0.5851137653165177,0.605973853623433,0.6604936357480338,-0.08519525959309455,0.30406981228781604
3.73,0.5810634708675503,0.6197327356055228,0.5949493654404638,-0.08847756390360605,0.30528676862242915
3.74,0.5770287710148168,0.6088316548107765,0.6555946362427645,-0.09146816964284447,0.30652507074975577
3.75,0.5730097968529656,0.6318060677097028,0.6178947930991515,-0.09463381676474347,0.30776258630648473
3.7600000000000002,0.5690066756469246,0.6120222913997665,0.6559499276261778,-0.09765106212833037,0.3090105215935991
3.77,0.5650195308787718,0.6326339418620751,0.672438191950223,-0.1003352089300008,0.3102759811021829
3.7800000000000002,0.5610484822944034,0.5608244554868215,0.6201175077516625,-0.10378076283139191,0.3115013352488682
3.79,0.5570936459500087,0.5875971341371351,0.6252983653513301,-0.10657644896992526,0.31274166451898255
3.8000000000000003,0.5531551342583322,0.6081135717088377,0.6339191862135423,-0.10971327828515216,0.3139966459553294
3.81,0.549233056034725,0.6708760404580196,0.6069634646482033,-0.11235024401220618,0.3152678408422372
3.8200000000000003,0.5453275165429744,0.5823361877520241,0.6074453666729529,-0.11523305701164976,0.3165119168340178
3.83,0.5414386175409098,0.6510547641852811,0.6581797721480077,-0.11739204052173872,0.31780255354216225
3.84,0.5375664573257769,0.6158055329163261,0.6219049458567638,-0.12045823667847173,0.3190706487701293
3.85,0.533711130779375,0.6323885891344695,0.6438646762334659,-0.12303432457597863,0.3203564627005871
3.86,0.5298727294129549,0.5938051090518393,0.6519456435224434,-0.12600501667758593,0.32163456529047757
3.87,0.5260513414118666,0.6130899350062272,0.6334384273737838,-0.12900996530846962,0.3229175086333483
3.88,0.5222470516799598,0.6042781541066079,0.6421955561925263,-0.13179629620803215,0.3242041104563941
3.89,0.5184599418837261,0.5904417516260078,0.6413364536589803,-0.13435066639900461,0.32548868955035254
3.9,0.5146900904961815,0.5916742566969627,0.6395083374286195,-0.13645337695676985,0.3267759886075113
3.91,0.5109375728404846,0.5992714530771115,0.6358349912075101,-0.1390664444885393,0.3280684579991215
3.92,0.5072024611332863,0.608339804056795,0.6559035932021589,-0.1419953770454785,0.3293756570934152
3.93,0.5034848245278067,0.6057205392150891,0.6625385667400411,-0.1443909211470529,0.33068756506284513
3.94,0.49978472915663713,0.5778641629742391,0.6636248109951706,-0.14723482228592027,0.33199279710874635
3.95,0.4961022381742602,0.602201298684086,0.6397444639855124,-0.1504079359424101,0.33330349934806963
3.96,0.4924374117992891,0.5912454751396518,0.634457563010608,-0.15288325155534133,0.33461160042836363
3.97,0.4887903073564199,0.5574962121017815,0.639563694213885,-0.15502037175736405,0.33591162108106143
3.98,0.4851609793180939,0.6205009938606146,0.6625542696646594,-0.1571070729801438,0.33724725915754716
3.99,0.48154947934586856,0.5979438268912395,0.6549442562072364,-0.1596394850402709,0.3385746967431326
4.0,0.4779558563314938,0.5982891401861962,0.6499664288482032,-0.16240822706804545,0.3399043691885663
4.01,0.4743801564376888,0.6029154646735784,0.6607193331171876,-0.16466612819959833,0.3412429610684011
4.0200000000000005,0.4708224231386207,0.583691373945347,0.6726379121017522,-0.1669022463080505,0.34258123354672043
4.03,0.46728269726008087,0.5699661065194014,0.6648234515974398,-0.16970961841964693,0.34391518923455383
4.04,0.4637610170193538,0.5873072998451809,0.6524552868316992,-0.1717441471991597,0.34525459854159324
4.05,0.46025741806478365,0.5752178241643721,0.6559689463121521,-0.17417138606339894,0.34659388473963065
4.0600000000000005,0.456771933515028,0.5989693271414837,0.6698443054415306,-0.1767946096166035,0.3479514393733013
4.07,0.45330459399800493,0.5683843971402531,0.6928687933014923,-0.17896358172609253,0.34930756401278756
4.08,0.449855427689524,0.6018286229902468,0.671637475388098,-0.18117592908292943,0.35067321681399904
4.09,0.44642446035160693,0.5497692781587464,0.6495841372870315,-0.18344388789922175,0.3520133710286628
4.1,0.4430117153704915,0.5904967257639804,0.6402728171276426,-0.18500458342016032,0.35336849311797136
4.11,0.4396172137943187,0.5774232596282752,0.6608120633299159,-0.1876121418378591,0.3547294705530271
4.12,0.4362409743705042,0.5924078536681966,0.6889972192429988,-0.18964885833338763,0.35610974083395164
4.13,0.43288301358278797,0.5931215596794432,0.6263385608592694,-0.19191914884035688,0.3574707037721787
4.14,0.42954334568796654,0.5739107806035612,0.6974840349670149,-0.19408601683448656,0.3588525076242393
4.15,0.42622198275230333,0.588133369980886,0.6806799309040228,-0.19654322506396188,0.3602378846954243
4.16,0.4229189346876191,0.5790103937231071,0.6954224985506575,-0.1993415420280784,0.3616287572598036
4.17,0.41963420928705714,0.6135744178547602,0.6671485548876972,-0.20220216260709953,0.36302794958591056
4.18,0.41636781226052894,0.5632234886098986,0.6734900941759262,-0.20458728160632814,0.3644119415464111
4.19,0.4131197472698343,0.5692438383337912,0.6820302251210447,-0.2070701959430337,0.36580506352692715
4.2,0.4098900159634603,0.5824614160135976,0.6583112717551486,-0.2099170789622542,0.36719933168075214
4.21,0.40667861801105243,0.5866630823465382,0.7027876900421215,-0.21214572784584076,0.36861490232320193
4.22,0.403485551137565,0.5457283047521763,0.6754081582009672,-0.2145066235288359,0.37000659381477596
4.23,0.4003108111570857,0.537247215278855,0.7126646398664749,-0.2165212561623909,0.3714101216081526
4.24,0.3971543920063366,0.5907010518567531,0.715597879309015,-0.21866509687575725,0.3728418529505852
4.25,0.3940162857778482,0.5555804832062826,0.6649422846774029,-0.22093816592652119,0.3742434176746793
4.26,0.3908964827528126,0.5518876057215182,0.6800393254678457,-0.22309336660201193,0.37565180339451243
4.2700000000000005,0.3877949714336106,0.5604373935027079,0.6805639561537923,-0.2251403254400691,0.37706701869888165
4.28,0.3847117385760157,0.5458294556740916,0.6937379168809101,-0.22761707835881287,0.3784841378949641
4.29,0.38164676922107305,0.5413342795203799,0.672048464806939,-0.22954390601032829,0.3798947480282456
4.3,0.37860004672665726,0.5744878109516545,0.6777365887549698,-0.23166057709728496,0.38132456152911365
4.3100000000000005,0.37557155279870597,0.5494432669164703,0.6888729814775278,-0.23401578247141422,0.38275098715317146
4.32,0.37256126752213353,0.5594669005810471,0.6718896512551982,-0.2360829836743682,0.38417881985908375
4.33,0.3695691693914192,0.5309253055843836,0.6871931860016788,-0.23773711932521194,0.3856021113348193
4.34,0.36659523534087823,0.5486360103955042,0.7162338182641852,-0.23954642150740071,0.3870458866328824
4.3500000000000005,0.36363944077461086,0.5652388043589742,0.6875584646304284,-0.24131005560932142,0.38848953347511184
4.36,0.3607017595961333,0.5287773326537144,0.6772943956345556,-0.24307727315711902,0.3899164548730938
4.37,0.3577821642376879,0.5486433944583012,0.7303726075332311,-0.2443950430624049,0.3913724062481664
4.38,0.3548806256892375,0.5496241213840475,0.6963121692985131,-0.2460462505963311,0.3928193186402109
4.39,0.3519971135271433,0.5652741113988796,0.7013199187691217,-0.2472691889703997,0.3942768258959485
4.4,0.34913159594252524,0.5529980221529807,0.7113953631614114,-0.2490854018396597,0.395735101846389
4.41,0.3462840397693106,0.5366552746142373,0.7034123684898494,-0.25016230096391406,0.39718481070295797
4.42,0.3434544105119651,0.5713678942346192,0.6790983203179927,-0.25167265229422997,0.3986435041821438
4.43,0.3406426723729154,0.5390316084591079,0.678100633326431,-0.25327054740415983,0.40009020265123446
4.44,0.33784878827965786,0.5160848093510337,0.716332635804289,-0.254625467445548,0.4015415795559258
4.45,0.3350727199115601,0.5478209063133377,0.7425438742818352,-0.25614795984924077,0.4030190648405662
4.46,0.33231442772634984,0.5404508742777874,0.681643824380274,-0.25763674189292324,0.4044741064344436
4.47,0.3295738709863002,0.5551977902505874,0.7440845717865527,-0.2590369129524831,0.4059600521383954
4.48,0.3268510077841067,0.5414518453191076,0.6988570297978984,-0.2606834471806356,0.40742606686775745
4.49,0.3241457950684621,0.552010375944792,0.7317157402164236,-0.26199246523092934,0.40891051996742017
4.5,0.3214581886693245,0.512726847300215,0.7019548073770289,-0.2636161337676095,0.4103690623723281
4.51,0.31878814332288724,0.5349829339775958,0.7075068513294154,-0.2652116671979074,0.4118419475325145
4.5200000000000005,0.3161356126962468,0.5480571627143814,0.6887551323266075,-0.26696214480684866,0.4133168047144175
4.53,0.31350054941177335,0.5276631417396174,0.7024248776148339,-0.26834461012961774,0.41478933520558314
4.54,0.3108829050711827,0.5587269246443322,0.7316256089094241,-0.2696989370310858,0.4162886355973641
4.55,0.30828263027931435,0.5094248755766075,0.7310993432550461,-0.2716835595189079,0.4177673542624135
4.5600000000000005,0.3056996746676149,0.5442544524405841,0.7122329271921043,-0.2733604650992345,0.41925845509492493
4.57,0.3031339869173307,0.5311778648873466,0.7040040859487219,-0.27520607597537655,0.4207434709134905
4.58,0.3005855147824078,0.5268686087964624,0.6940725158191196,-0.2763625258296512,0.42222488128929603
4.59,0.2980542051121056,0.543706142293831,0.7308502836808662,-0.2774376444409553,0.42372851796754823
4.6000000000000005,0.29554000387332224,0.5315774435130028,0.7296277345872932,-0.2789209402468543,0.425228204787145
4.61,0.2930428561726359,0.5293177864425437,0.7320281664711861,-0.2806176544336648,0.4267302274729285
4.62,0.29056270627806124,0.5611103346557963,0.7162214251871566,-0.28197832316025656,0.4282437495714046
4.63,0.28809949764052595,0.5646814654843427,0.7489104282770386,-0.28311382605728713,0.4297728385681037
4.64,0.28565317291506664,0.5162411934942438,0.7039208203002973,-0.284719946299326,0.4312654097108675
4.65,0.2832236739817473,0.5286873460057379,0.7061531510977871,-0.28594536730186426,0.4327663166796441
4.66,0.28081094196630235,0.5116834636103637,0.6927369132251749,-0.2876218031214166,0.4342574841290392
4.67,0.27841491726050394,0.5084581483813626,0.7252919847779714,-0.2893475056645187,0.4357606000493624
4.68,0.2760355395422591,0.5418492139996374,0.7288984938491305,-0.2906297882167924,0.4372828325753807
4.69,0.2736727477954357,0.5302865137872164,0.7184502892566446,-0.29207118717147484,0.4387980963751585
4.7,0.2713264803294201,0.5418670168108587,0.7284451838990306,-0.2933952640986474,0.4403244252403859
4.71,0.2689966747984097,0.5112696763446217,0.7605111402521463,-0.2955488102774196,0.441850181283044
4.72,0.2666832682204382,0.5439510735467729,0.7604126192212163,-0.2965558574353239,0.44339389227673504
4.73,0.2643861969961433,0.5279437785392442,0.7442955342010877,-0.297727328914108,0.44492572009362874
4.74,0.26210539692726914,0.5063628278824368,0.7008933710104042,-0.2985999238546329,0.4464338783499136
4.75,0.25984080323491343,0.5147177226985254,0.7253812562075105,-0.29979549080372714,0.4479559793748784
4.76,0.2575923505775176,0.5614116263596814,0.7228189511157157,-0.3007875860768583,0.4495010483878996
4.7700000000000005,0.2553599730686022,0.5331497238666976,0.7381441995628428,-0.30309756045751446,0.4510415613119231
4.78,0.25314360429425126,0.5446215705149692,0.740117391885498,-0.30448691640150527,0.45259056206387743
4.79,0.25094317733034355,0.5215653711760098,0.731866966904333,-0.3058836386254856,0.45412754853770365
4.8,0.2487586247595407,0.4973094625943019,0.7260221032551532,-0.3076828830936151,0.4556536632172735
4.8100000000000005,0.24658987868802293,0.5459453753616355,0.7031150385359425,-0.30885220054631485,0.4571966619521022
4.82,0.2444368707619875,0.5325655437716055,0.7283349587263054,-0.31019780636478184,0.458744417825549
4.83,0.2422995321838989,0.5313223511078446,0.7496393543988522,-0.3114771755613017,0.46030109562721244
4.84,0.24017779372850373,0.5243043816097496,0.7383408000242186,-0.31236422036863226,0.4618517007821493
4.8500000000000005,0.2380715857586054,0.5271784764112414,0.7653334866461818,-0.31384166268964725,0.46341551484216187
4.86,0.23598083824060415,0.529048233912299,0.737683324245279,-0.31540720151746493,0.4649729531231445
4.87,0.23390548075980339,0.48366619896213225,0.7297511216163748,-0.31684570404504775,0.4665078340647265
4.88,0.2318454425354825,0.5519181318175799,0.7303111050338086,-0.31803568469564575,0.4680779364113029
4.89,0.2298006524357447,0.5357991174021396,0.7151217432417745,-0.31938305804308453,0.4696368219405303
4.9,0.22777103899213133,0.5033773359001965,0.7552636481175719,-0.32053274038763413,0.4711955096070638
4.91,0.2257565304140176,0.5172975790612252,0.7182018045149328,-0.3218330265564773,0.47275044548930945
4.92,0.22375705460277912,0.48412266719523944,0.7791384101891338,-0.3226079366339815,0.47431037376028545
4.93,0.22177253916574105,0.5154283284218862,0.7316338161016332,-0.3234637798311165,0.47587157336739166
4.94,0.2198029114299069,0.522037577178339,0.7366285374264397,-0.32424319184602163,0.47743896856781787
4.95,0.21784809845547082,0.5357182934526186,0.7372163549352294,-0.3248600278372188,0.47901429996914763
4.96,0.21590802704911505,0.5139773404301247,0.7582086190068534,-0.32608353655173083,0.48058803079494467
4.97,0.21398262377709287,0.5084026743825556,0.7678081451865636,-0.3271070377999599,0.4821638045523626
4.98,0.2120718149781046,0.5057759373880449,0.763577552612209,-0.32814514136314216,0.4837384133273254
4.99,0.21017552677596119,0.512057349754768,0.7856832029246568,-0.32951193592002526,0.4853260183881803
5.0,0.20829368509204327,0.505062284126276,0.7349912084003798,-0.3307086806916796,0.48689458905346306
5.01,0.20642621565755517,0.5218501184573243,0.7712515027696442,-0.331638996837768,0.4884856555669696
5.0200000000000005,0.20457304402557663,0.516231565831959,0.7776068162453191,-0.3324910674428286,0.49007735438928335
5.03,0.20273409558291514,0.5137794667439706,0.7449171697683062,-0.3337809662851334,0.4916584680970124
5.04,0.20090929556175666,0.5116829181990006,0.7625250458879322,-0.3346241122330069,0.49324592779574766
5.05,0.19909856905112527,0.5463369784704125,0.7700404662402851,-0.3357322345032385,0.4948558267787197
5.0600000000000005,0.19730184100814308,0.4860408993681133,0.7078601894567463,-0.3368275469478533,0.496415774770067
5.07,0.1955190362691033,0.527197432797316,0.7533961120387094,-0.3379353571467197,0.49801320195781784
5.08,0.1937500795603482,0.48106825391489466,0.75859427348165,-0.3388633325097757,0.49959032736564435
5.09,0.19199489550896243,0.5703074215290304,0.745719861043735,-0.3396487933090576,0.5012095811827585
5.1000000000000005,0.19025340865327903,0.4975715405256015,0.7318362968819796,-0.34043783246886483,0.5027886426741294
5.11,0.1885255434532009,0.5050797710428891,0.7383125172548636,-0.3408317790482648,0.5043742272141779
5.12,0.18681122430034172,0.5097496785833222,0.766243015331016,-0.3420982224605767,0.5059737663256516
5.13,0.18511037552798368,0.5152462532493004,0.7633187073877531,-0.3433229000959665,0.507577078410952
5.14,0.18342292142086153,0.4833408442276574,0.7704499098426957,-0.34495131770214915,0.5091688033507763
5.15,0.18174878622476567,0.5365975924331404,0.7573192440870973,-0.345573524238914,0.5107845849545444
5.16,0.1800878941559757,0.5002194001356077,0.7576107253858192,-0.346513584372346,0.5123832308271323
5.17,0.17844016941051766,0.5120673515064634,0.7613970236670701,-0.3470655733183576,0.5139901578154782
5.18,0.17680553617325362,0.5405163381850647,0.7817914889504015,-0.3487680782910029,0.5156221100507566
5.19,0.17518391862680188,0.486072182747563,0.7654925043041465,-0.3497962558268324,0.5172212794797201
5.2,0.1735752409602911,0.5271073448226278,0.7897946524560473,-0.3507472137966486,0.5188521028791693
5.21,0.17197942737795027,0.5356517688200856,0.7259221464730613,-0.35156761771186645,0.5204654664952246
5.22,0.17039640210753404,0.5122419143079519,0.7604391141788135,-0.3525059095174874,0.5220807904199786
5.23,0.16882608940859106,0.49048539348934184,0.8179457618149352,-0.35308780430507325,0.5237050036783858
5.24,0.1672684135805701,0.5437892887422634,0.7518845275868961,-0.3543530331156638,0.5253364946256663
5.25,0.16572329897077057,0.5256724662731168,0.7376438447359706,-0.35545698412875826,0.5269553083491453
5.26,0.16419066998213863,0.4901151240936763,0.7525770901170282,-0.356474997785816,0.5285628594373103
5.2700000000000005,0.16267045108090877,0.499078606306136,0.757041565155986,-0.35701998043873145,0.5301773840497421
5.28,0.16116256680409577,0.5169240162156106,0.7719230236335946,-0.3578968614763513,0.5318077972360239
5.29,0.1596669417668341,0.5106497330226613,0.7788027803002073,-0.35842441090906685,0.5334381424574761
5.3,0.15818350066957396,0.4850932980062994,0.7404714043500538,-0.3592844732048301,0.5350435895415658
5.3100000000000005,0.15671216830512674,0.4922740179846023,0.7546132610525399,-0.35999957694993345,0.5366585269306507
5.32,0.15525286956557088,0.5214987072037598,0.7904519300489066,-0.36056465644870406,0.5383022799539054
5.33,0.15380552944901157,0.5099515155982928,0.7622629731501407,-0.36160029961729767,0.5399315508647246
5.34,0.15237007306620215,0.45162500378945014,0.7336420309796153,-0.3623310465173899,0.5415229337500598
5.3500000000000005,0.15094642564702612,0.5473138266817544,0.7875901308498007,-0.3630973131575337,0.5431837773752227
5.36,0.14953451254684222,0.5015306126033292,0.7564524925493338,-0.36417616054397367,0.5448107728719072
5.37,0.14813425925269444,0.4891853771618684,0.7845372605599708,-0.3655486107228438,0.5464429772296527
5.38,0.14674559138938692,0.4923879742993115,0.7811993527639994,-0.36626092190214093,0.5480769178776832
5.39,0.14536843472543012,0.5079961125215923,0.7617526641032808,-0.3671314800978221,0.5497138419756673
5.4,0.14400271517885305,0.4772934197329783,0.7575865137231578,-0.3677020269460429,0.5513342968549608
5.41,0.14264835882289084,0.4925845583698869,0.7568473022551097,-0.36790687372733444,0.5529627522827727
5.42,0.14130529189154203,0.5104041313895715,0.7714823677941404,-0.3686087885404523,0.5546067241122898
5.43,0.13997344078500318,0.5108606738487488,0.7340798039815741,-0.36927174178948813,0.5562388706272697
5.44,0.13865273207497902,0.4796792184800538,0.7651781764421715,-0.370174306380844,0.557866996956488
5.45,0.13734309250987076,0.49681005927031263,0.7678589106549214,-0.3709557829518234,0.5595062822682542
5.46,0.13604444901984492,0.5077182637430101,0.7778342337544978,-0.3717964140227259,0.5611561756074281
5.47,0.13475672872178157,0.4877919644966836,0.7781884283842238,-0.3726089783472774,0.5627968165924068
5.48,0.1334798589241088,0.5299920507004835,0.769431136276322,-0.37315909226885685,0.5644578062864256
5.49,0.13221376713151853,0.5141686513497592,0.7954797121462068,-0.3735213940814216,0.566120225671957
5.5,0.13095838104957044,0.47517628652591903,0.8030431566196825,-0.37400032284009155,0.5677644726245861
5.51,0.12971362858918287,0.4832994906841366,0.7821318684958901,-0.3746287748011194,0.5694072622274109
5.5200000000000005,0.12847943787101315,0.47212879743846625,0.7830680306581415,-0.37524666914887006,0.5710453385222721
5.53,0.12725573722972935,0.4937421421591499,0.76498697440957,-0.376523088240056,0.5726909670459277
5.54,0.1260424552181721,0.4929096907882048,0.7889057769174309,-0.37674729794875844,0.5743446514292119
5.55,0.12483952061141382,0.4899354454064925,0.786124715598764,-0.3768231771431637,0.5759958966708394
5.5600000000000005,0.12364686241070932,0.48961345697119335,0.8191718435239986,-0.37746244711249827,0.5776591911069102
5.57,0.12246440984734705,0.49260136578682884,0.7726904329601288,-0.37810183535232395,0.5793093745121843
5.58,0.12129209238639489,0.4640768730075397,0.7843341648323986,-0.3793763679404774,0.5809501447105268
5.59,0.12012983973034869,0.5292314664367345,0.7780971793971851,-0.3800695745502438,0.5826251062746377
5.6000000000000005,0.11897758182267991,0.4748694661045256,0.7668613737935926,-0.3811592477268376,0.5842688547795679
5.61,0.1178352488512872,0.49317546112852156,0.7868034009338569,-0.38202078641458365,0.5859304796846432
5.62,0.11670277125185125,0.46008163763336046,0.7841683737418752,-0.3828397695304512,0.5875746025296932
5.63,0.11558007971109448,0.5003047910158146,0.8274389694508298,-0.3834067493576685,0.5892565061991523
5.64,0.11446710516994953,0.4767629513655447,0.7363536732888749,-0.3837927911998254,0.5908954746964051
5.65,0.11336377882663304,0.48532409858061537,0.8266593384594694,-0.3841607333114973,0.5925697058565221
5.66,0.11227003213963206,0.500046383448431,0.7796953769628304,-0.38482596590378587,0.5942371536430326
5.67,0.11118579683059837,0.4808459141316512,0.7856434492976196,-0.38563798142929323,0.5958975189922535
5.68,0.11011100488715707,0.5065588935824236,0.7644421255565641,-0.3863675620438997,0.5975656249840887
5.69,0.10904558856562784,0.49932219497011027,0.7765226221590507,-0.3868490503665527,0.5992348583289138
5.7,0.10798948039366119,0.4991339807633456,0.7668284611937694,-0.38758188709424496,0.600901818034331
5.71,0.10694261317279102,0.4921375965398485,0.8112936490828667,-0.3887615916016343,0.6025821814602388
5.72,0.10590491998090365,0.5108232090080843,0.8092141038327749,-0.3900879173161005,0.6042745530274154
5.73,0.10487633417462736,0.4745376228082605,0.7940611292600822,-0.39064955470740054,0.6059423592769756
5.74,0.10385678939163993,0.5006193624474744,0.7955181087657084,-0.3910790486711515,0.6076257852534981
5.75,0.10284621955289858,0.4518616839599058,0.7859394062719042,-0.3919720416860451,0.6092807142012796
5.76,0.10184455886479186,0.5102888524706551,0.7897605582453008,-0.39223775938165667,0.6109693487553304
5.7700000000000005,0.10085174182121519,0.5000211664793521,0.791907542951083,-0.39276370228598356,0.6126539260600049
5.78,0.09986770320557192,0.46169918063392285,0.8223617606530272,-0.39328030078169224,0.614327993768428
5.79,0.09889237809269863,0.48572124996611404,0.7966517915207063,-0.39367198777336004,0.6160077578791635
5.8,0.0979257018507203,0.4945035769847973,0.8098961877379527,-0.3939643886369854,0.617697454633719
5.8100000000000005,0.09696761014283097,0.48850861191592015,0.8026788020225392,-0.39472748450236717,0.6193825395668805
5.82,0.09601803892900683,0.4726619244799043,0.7841446214478295,-0.394794330827745,0.6210527727243026
5.83,0.0950769244676474,0.4768902066938238,0.7980290884528807,-0.3953126407342676,0.6227307599240229
5.84,0.09414420331715027,0.49482044406842496,0.7842038560720908,-0.39534957920708613,0.6244140134806925
5.8500000000000005,0.09321981233741805,0.4736981214368182,0.7730960917695892,-0.3957393287053636,0.6260827073421514
5.86,0.09230368869129953,0.481040393362166,0.7991111542692527,-0.3962567062002438,0.6277649013724251
5.87,0.09139576984596617,0.49141768623600385,0.8029007497246266,-0.3961484156831745,0.6294540102183629
5.88,0.09049599357422397,0.46351262359195294,0.7933729175375025,-0.3968779128968995,0.6311256087180431
5.89,0.08960429795576427,0.47009112639222084,0.7648097471747252,-0.39775442546877726,0.6327929265883784
5.9,0.08872062137835073,0.43267391488295265,0.8328399550576655,-0.39808970619120093,0.6344613553183478
5.91,0.08784490253894815,0.45883392592530636,0.7733839103973045,-0.39854059261255004,0.6361267018705852
5.92,0.08697708044478951,0.4329467835597036,0.771451738343446,-0.3990691665154309,0.6377784679996973
5.93,0.08611709441438571,0.4844346144953312,0.7817484085243249,-0.3995660019807734,0.6394620733944939
5.94,0.08526488407847768,0.5003090956722864,0.7819518835323781,-0.3998249783291372,0.6411548453697592
5.95,0.08442038938093156,0.4615817398704459,0.8125207874336636,-0.40026075882933126,0.6428370274056606
5.96,0.08358355057957886,0.46457144203359857,0.8327015382133189,-0.4007066031851176,0.6445281821477076
5.97,0.08275430824700104,0.43023757064494583,0.8005211555116184,-0.4017555929585434,0.6461914909499819
5.98,0.08193260327126216,0.48281898910117493,0.7972446354520003,-0.4017232986149597,0.6478829589622142
5.99,0.08111837685658731,0.4611837478504342,0.8219653210396504,-0.4021613434733959,0.6495710525915823
6.0,0.08031157052399002,0.461922604406507,0.7937517391321988,-0.40306318457689544,0.6512519417791387
6.01,0.07951212611184892,0.47514893707037065,0.8063259961743696,-0.4036873547165867,0.6529453574182726
6.0200000000000005,0.07871998577643445,0.46150050319176256,0.8040046815889693,-0.4044204848509129,0.6546315247658463
6.03,0.07793509199238693,0.4806069650854756,0.7785482413166602,-0.404703338459161,0.656320338301772
6.04,0.07715738755314544,0.4750282604733478,0.7916080692807492,-0.4055511660388544,0.6580118364305998
6.05,0.07638681557133149,0.47143899245234094,0.834135190552349,-0.4059271895985343,0.6597160135721366
6.0600000000000005,0.07562331947908432,0.4898768632756267,0.7646468189815958,-0.40635695062030774,0.6614078102849625
6.07,0.0748668430283527,0.47241358077582635,0.8133704972093998,-0.40740238033854353,0.6631080878032956
6.08,0.07411733029114047,0.44444081962371434,0.8255920074778412,-0.40815988331112385,0.6647974720494101
6.09,0.07337472565970951,0.4947180218386566,0.817804517601515,-0.40830376352988973,0.6665135328231144
